451235.995	3951065.09
451236.764	3951066.393
451237.756	3951068.093
451238.478	3951069.37
451239.438	3951071.089
451239.783	3951071.702
451248.329	3951088.559
451249.11	3951090.677
451250.066	3951093.267
451250.952	3951095.824
451251.586	3951097.826
451252.22	3951099.828
451252.854	3951101.831
451253.506	3951104.45
451254.157	3951107.069
451254.809	3951109.689
451255.461	3951112.308
451256.156	3951115.082
451256.852	3951117.856
451257.547	3951120.629
451258.243	3951123.403
451258.938	3951126.176
451259.031	3951126.445
451247.688	3951088.807
451248	3951089.568
451248.568	3951091.06
451249.135	3951092.553
451249.822	3951094.543
451250.764	3951097.156
451251.647	3951099.875
451252.274	3951102.182
451252.814	3951104.157
451253.406	3951106.456
451253.974	3951108.914
451254.489	3951110.896
451255.004	3951112.877
451255.411	3951114.387
451255.817	3951115.898
451256.266	3951117.788
451256.715	3951119.679
451257.206	3951121.728
451257.697	3951123.776
451258.128	3951125.365
451258.46	3951126.59
451262.996	3951142.559
451262.925	3951142.873
451262.834	3951143.561
451262.811	3951144.201
451263.175	3951146.778
451263.538	3951149.354
451263.902	3951151.93
451264.265	3951154.507
451264.5	3951156.847
451264.736	3951159.187
451264.945	3951161.947
451265.154	3951164.707
451265.363	3951167.467
451265.494	3951170.076
451265.625	3951172.685
451265.695	3951175.415
451265.765	3951178.145
451265.769	3951181.136
451265.774	3951184.126
451265.72	3951186.527
451265.666	3951188.928
451265.602	3951190.168
451265.541	3951191.748
451265.452	3951193.236
451265.39	3951194.642
451265.245	3951196.61
451265.1	3951198.577
451264.826	3951201.55
451264.643	3951203.532
451264.459	3951205.515
451264.2	3951207.64
451263.941	3951209.765
451263.681	3951211.891
451263.355	3951214.099
451263.028	3951216.307
451262.702	3951218.515
451262.335	3951220.551
451261.968	3951222.587
451261.601	3951224.623
451261.184	3951226.692
451260.767	3951228.761
451260.227	3951231.076
451259.686	3951233.391
451259.145	3951235.707
451258.392	3951238.556
451257.639	3951241.405
451256.886	3951244.254
451256.265	3951246.345
451255.644	3951248.435
451255.023	3951250.526
451254.807	3951251.367
451254.723	3951252.117
451254.81	3951253.028
451255.169	3951254.043
451255.61	3951254.941
451256.281	3951255.782
451257.538	3951256.714
451259.214	3951257.346
451241.898	3951264.974
451241.969	3951264.803
451242.573	3951263.36
451243.478	3951261.057
451244.03	3951259.592
451244.582	3951258.127
451245.126	3951256.693
451245.67	3951255.259
451246.225	3951253.708
451246.779	3951252.156
451247.266	3951250.651
451247.752	3951249.146
451248.211	3951247.713
451248.669	3951246.281
451249.257	3951244.367
451249.844	3951242.454
451250.275	3951240.924
451250.705	3951239.393
451251.392	3951236.81
451252.013	3951234.268
451252.508	3951232.242
451252.861	3951230.724
451253.214	3951229.205
451253.623	3951227.194
451254.04	3951225.145
451254.319	3951223.67
451254.599	3951222.195
451255.058	3951219.771
451255.31	3951218.356
451255.699	3951216.175
451255.996	3951214.219
451256.283	3951212.319
451256.598	3951210.198
451256.013	3951207.422
451255.332	3951204.509
451254.965	3951203.023
451254.598	3951201.536
451254.712	3951200.035
451254.826	3951198.533
451254.913	3951196.967
451255.001	3951195.401
451255.127	3951193.136
451255.278	3951190.527
451255.393	3951188.536
451255.655	3951185.763
451255.918	3951182.99
451256.413	3951180.968
451256.909	3951178.945
451257.325	3951177.242
451257.742	3951175.538
451258.36	3951173.014
451258.275	3951171.096
451258.191	3951169.178
451258.002	3951166.221
451257.872	3951164.18
451257.654	3951161.711
451257.419	3951159.046
451257.238	3951157.515
451257.057	3951155.983
451256.766	3951153.532
451256.383	3951150.808
451256.023	3951148.248
451256.007	3951148.153
451256.598	3951210.198
451257.098	3951205.544
451257.288	3951203.952
451257.477	3951202.36
451257.647	3951200.41
451257.917	3951197.431
451258.041	3951195.352
451258.143	3951193.824
451258.246	3951192.296
451258.328	3951190.321
451258.477	3951187.365
451258.514	3951185.419
451258.527	3951183.911
451258.54	3951182.403
451258.531	3951180.268
451258.521	3951177.37
451258.36	3951173.014
451262.349	3951142.766
451262.21	3951143.979
451262.257	3951144.916
451262.502	3951147.05
451262.92	3951149.577
451263.317	3951152.435
451263.535	3951154.286
451263.752	3951156.137
451263.939	3951157.737
451264.125	3951159.337
451264.292	3951161.006
451264.458	3951162.675
451264.641	3951165.429
451264.754	3951167.02
451264.868	3951168.61
451264.919	3951170.351
451264.97	3951172.092
451265.014	3951173.997
451265.058	3951175.902
451265.103	3951177.615
451265.148	3951179.328
451265.142	3951181.176
451265.136	3951183.024
451265.117	3951184.772
451265.098	3951186.519
451265.053	3951188.122
451265.009	3951189.725
451264.878	3951191.6
451264.747	3951193.476
451264.57	3951196.416
451264.392	3951199.356
451264.137	3951201.799
451263.884	3951204.381
451263.606	3951207.142
451263.344	3951209.321
451263.089	3951211.448
451262.767	3951213.61
451262.463	3951215.76
451262.056	3951218.034
451261.712	3951220.009
451261.39	3951221.89
451261.003	3951223.931
451260.633	3951225.668
451260.284	3951227.563
451259.631	3951229.886
451259.163	3951232.086
451258.695	3951234.287
451258.227	3951236.487
451257.894	3951237.856
451257.511	3951239.435
451257.127	3951241.014
451256.386	3951243.686
451255.726	3951245.807
451255.17	3951247.809
451254.507	3951249.868
451254.214	3951251.294
451254.262	3951252.899
451113.896	3951390.748
451114.732	3951390.918
451117.068	3951391.274
451118.784	3951391.395
451120.86	3951391.353
451122.976	3951391.097
451124.648	3951390.692
451125.568	3951390.357
451126.908	3951389.838
451128.288	3951389.14
451129.668	3951388.441
451131.006	3951387.593
451133.126	3951386.075
451135.245	3951384.558
451137.364	3951383.04
451139.58	3951381.445
451141.795	3951379.85
451144.011	3951378.255
451146.227	3951376.66
451148.331	3951375.059
451150.435	3951373.458
451152.539	3951371.856
451154.643	3951370.255
451156.739	3951368.598
451158.835	3951366.941
451160.832	3951365.302
451162.829	3951363.663
451164.826	3951362.024
451166.823	3951360.384
451168.82	3951358.745
451170.388	3951357.407
451171.956	3951356.068
451173.524	3951354.73
451175.253	3951353.275
451176.982	3951351.82
451178.71	3951350.364
451180.798	3951348.476
451182.885	3951346.588
451184.973	3951344.7
451187.06	3951342.812
451188.766	3951341.17
451190.472	3951339.528
451192.178	3951337.885
451193.884	3951336.243
451195.961	3951334.119
451198.038	3951331.995
451199.614	3951330.256
451201.189	3951328.518
451202.765	3951326.779
451204.132	3951325.202
451205.5	3951323.626
451206.867	3951322.05
451208.18	3951320.414
451209.494	3951318.778
451210.807	3951317.143
451212.372	3951315.098
451213.938	3951313.054
451215.503	3951311.009
451216.967	3951308.92
451218.431	3951306.831
451219.895	3951304.742
451221.247	3951302.668
451222.599	3951300.593
451223.952	3951298.518
451225.403	3951296.128
451226.855	3951293.738
451227.402	3951292.804
451228.425	3951291.101
